"","fullname","playerID","yearID","teamID","lgID","salary","percent_positive_ab","percent_NAB","PA","salary_per_NAB","salary_per_Good_AB","diff_salary_good_vs_bad","fit.cluster","team_payroll","total_salary_NAB","total_salary_GAB","W","diff_payroll"
"1362","Jacob   Brumfield","brumfja01",1993,"CIN","NL",117500,0.336666666666667,0.16,300,18800,39558.3333333333,20758.3333333333,1,24502333,3728895.79269152,9028498.82054567,73,5299603.02785415
"1363","Jacob   Brumfield","brumfja01",1995,"PIT","NL",225000,0.341573033707865,0.166292134831461,445,37415.7303370787,76853.9325842697,39438.202247191,1,13702233,2340411.96087255,4871085.39372863,58,2530673.43285607
"1364","Jacob   Brumfield","brumfja01",1994,"CIN","NL",170000,0.39568345323741,0.151079136690647,139,25683.4532374101,67266.1870503597,41582.7338129496,1,16875833,2818702.67638488,6653772.18803111,66,3835069.51164623
"1365","Jacob   Brumfield","brumfja01",1997,"TOR","AL",1050000,0.273684210526316,0.184210526315789,190,193421.052631579,287368.421052632,93947.3684210526,1,22849000,4264179.69841982,7172979.90364785,76,2908800.20522803
"1366","Mike   Brumley","brumlmi02",1989,"DET","AL",75000,0.251101321585903,0.215859030837004,227,16189.4273127753,18832.5991189427,2643.1718061674,1,8214904,1255960.03347554,2842471.74783542,59,1586511.71435988
"1367","Tom   Brunansky","brunato01",1985,"MIN","AL",425000,0.346504559270517,0.148936170212766,658,63297.8723404255,147264.43768997,83966.5653495441,1,3202321,486916.049491337,1099267.95796847,77,612351.908477136
"1368","Tom   Brunansky","brunato01",1989,"SLN","NL",1240000,0.3232,0.1872,625,232128,400768,168640,1,10543333,1423614.79668206,3637483.13156046,86,2213868.3348784
"1369","Tom   Brunansky","brunato01",1993,"ML4","AL",1100000,0.265060240963855,0.257028112449799,249,282730.923694779,291566.265060241,8835.34136546188,1,11786000,1961077.21394605,3997653.38607324,69,2036576.17212719
"1370","Tom   Brunansky","brunato01",1991,"BOS","AL",2500000,0.320537428023033,0.153550863723608,521,383877.159309021,801343.570057582,417466.410748561,5,17570000,2580105.88480926,6294125.33903808,84,3714019.45422881
"1371","Tom   Brunansky","brunato01",1992,"BOS","AL",2850000,0.369606003752345,0.200750469043152,533,572138.836772983,1053377.11069418,481238.273921201,5,20273000,3455980.48631177,6888155.38381913,73,3432174.89750736
"1372","Tom   Brunansky","brunato01",1986,"MIN","AL",740000,0.329787234042553,0.171732522796353,658,127082.066869301,244042.553191489,116960.486322188,1,4766667,772501.993924644,1653318.74080817,71,880816.746883524
"1373","Tom   Brunansky","brunato01",1987,"MIN","AL",940000,0.363489499192246,0.187399030694669,619,176155.088852989,341680.129240711,165525.040387722,1,3965000,637909.421329719,1467991.18488338,85,830081.763553664
"1374","Eric   Bruntlett","brunter01",2009,"PHI","NL",800000,0.25,0.241379310344828,116,193103.448275862,2e+05,6896.55172413791,1,57087380,11166088.2255459,20624527.0668454,93,9458438.84129946
"1375","Eric   Bruntlett","brunter01",2006,"HOU","NL",365000,0.362962962962963,0.17037037037037,135,62185.1851851852,132481.481481481,70296.2962962963,1,32777500,6057526.48421138,12777490.235792,82,6719963.7515806
"1376","Eric   Bruntlett","brunter01",2005,"HOU","NL",335000,0.291666666666667,0.241666666666667,120,80958.3333333333,97708.3333333333,16750,1,40417000,7017612.83762967,15561420.1450684,89,8543807.30743871
"1377","Eric   Bruntlett","brunter01",2008,"PHI","NL",600000,0.305439330543933,0.175732217573222,239,105439.330543933,183263.59832636,77824.2677824268,1,52095714,10557644.2996693,19095327.3427342,92,8537683.04306482
"1378","Kris   Bryant","bryankr01",2016,"CHN","NL",652000,0.393465909090909,0.223011363636364,704,145403.409090909,256539.772727273,111136.363636364,1,66242168,13370351.8468647,23546567.8101044,103,10176215.9632397
"1379","Brian   Buchanan","buchabr01",2001,"MIN","AL",205000,0.34703196347032,0.273972602739726,219,56164.3835616438,71141.5525114155,14977.1689497717,1,7660000,1276110.59269097,2850468.72061623,85,1574358.12792526
"1380","Brian   Buchanan","buchabr01",2003,"SDN","NL",325000,0.362445414847162,0.25764192139738,229,83733.6244541485,117794.759825328,34061.1353711791,1,25702000,4809987.07951974,9092439.07198187,64,4282451.99246214
"1381","Brian   Buchanan","buchabr01",2002,"MIN","AL",225000,0.293706293706294,0.258741258741259,143,58216.7832167832,66083.9160839161,7867.13286713286,1,10222500,2051560.86937597,3502717.50992313,94,1451156.64054716
"1382","John   Buck","buckjo01",2013,"NYN","NL",6500000,0.29683698296837,0.27007299270073,411,1755474.45255474,1929440.3892944,173965.93673966,1,26266486,5754073.39402013,9090729.6206638,74,3336656.22664368
"1383","John   Buck","buckjo01",2012,"MIA","NL",6500000,0.310945273631841,0.276119402985075,402,1794776.11940299,2021144.27860696,226368.15920398,1,42683000,8080962.16225177,14149854.2602422,69,6068892.09799039
"1384","John   Buck","buckjo01",2009,"KCA","AL",2900000,0.303482587064677,0.283582089552239,201,822388.059701493,880099.502487562,57711.4427860697,1,37656333,7883978.81266305,12189959.0762657,65,4305980.26360267
"1385","John   Buck","buckjo01",2005,"KCA","AL",318500,0.294663573085847,0.238979118329466,431,76114.849187935,93850.3480278422,17735.4988399072,1,20750500,3223894.60908379,7357598.78581683,56,4133704.17673304
"1386","John   Buck","buckjo01",2007,"KCA","AL",440000,0.323308270676692,0.258145363408521,399,113583.959899749,142255.639097744,28671.679197995,1,28706500,5584163.84390903,9184040.97631484,69,3599877.13240581
"1387","John   Buck","buckjo01",2010,"TOR","AL",2000000,0.328767123287671,0.267123287671233,438,534246.575342466,657534.246575342,123287.671232877,1,43218300,8160710.49346392,14206390.4328877,85,6045679.93942383
"1388","John   Buck","buckjo01",2006,"KCA","AL",349500,0.312039312039312,0.223587223587224,407,78143.7346437346,109057.73955774,30914.0049140049,1,31579500,6316036.97962214,11049094.225828,62,4733057.24620581
"1389","John   Buck","buckjo01",2011,"FLO","NL",5000000,0.327102803738318,0.235514018691589,535,1177570.09345794,1635514.01869159,457943.925233645,5,23115000,4630844.95377939,7652956.66698641,72,3022111.71320702
"1390","John   Buck","buckjo01",2008,"KCA","AL",2200000,0.316666666666667,0.257142857142857,420,565714.285714286,696666.666666667,130952.380952381,1,29918500,5740076.13906135,9643353.03395853,75,3903276.89489718
"1391","Bill   Buckner","bucknbi01",1989,"KCA","AL",400000,0.254054054054054,0.0810810810810811,185,32432.4324324324,101621.621621622,69189.1891891892,1,10083706,1692460.88133621,3470462.53737444,92,1778001.65603823
"1392","Bill   Buckner","bucknbi01",1985,"BOS","AL",747500,0.345353675450763,0.072122052704577,721,53911.2343966713,258151.872399445,204240.638002774,1,6106727,984173.735294433,2248890.3995009,81,1264716.66420647
"1393","Bill   Buckner","bucknbi01",1987,"CAL","AL",62500,0.345360824742268,0.0515463917525773,194,3221.64948453608,21585.0515463918,18363.4020618557,1,6446166,1013824.56798894,2124212.41619957,75,1110387.84821064
"1394","Bill   Buckner","bucknbi01",1987,"BOS","AL",366667,0.318032786885246,0.0950819672131148,305,34863.4196721311,116612.127868852,81748.7081967213,1,6446667,1006571.97675892,2591394.15778891,78,1584822.18102998
"1395","Bill   Buckner","bucknbi01",1986,"BOS","AL",785000,0.331884057971015,0.072463768115942,690,56884.0579710145,260528.985507246,203644.927536232,1,8682876,1163626.01485557,3239687.47136191,95,2076061.45650634
"1396","Travis   Buck","bucktr01",2008,"OAK","AL",400000,0.302325581395349,0.232558139534884,172,93023.2558139535,120930.23255814,27906.976744186,1,13235000,2393652.17414797,4235085.01698109,75,1841432.84283312
"1397","Travis   Buck","bucktr01",2007,"OAK","AL",380000,0.392215568862275,0.224550898203593,334,85329.3413173653,149041.916167665,63712.5748502994,1,48628194,7818300.94314543,14816837.8396971,76,6998536.89655168
"1398","Travis   Buck","bucktr01",2011,"CLE","AL",625000,0.28125,0.20625,160,128906.25,175781.25,46875,1,32708966,7988091.2069206,11144524.3638497,80,3156433.15692909
"1399","Travis   Buck","bucktr01",2009,"OAK","AL",410000,0.28695652173913,0.173913043478261,115,71304.347826087,117652.173913043,46347.8260869565,1,37640000,6841427.45968857,13161624.0739842,75,6320196.61429566
"1400","Steve   Buechele","buechst01",1991,"TEX","AL",775000,0.34549356223176,0.171673819742489,466,133047.210300429,267757.510729614,134710.300429185,1,9065833,1415908.26578342,3466148.38234907,85,2050240.11656565
"1401","Steve   Buechele","buechst01",1993,"CHN","NL",2900000,0.35700575815739,0.190019193857965,521,551055.6621881,1035316.69865643,484261.03646833,5,17090000,2769143.29294879,6127578.83903936,84,3358435.54609057
"1402","Steve   Buechele","buechst01",1994,"CHN","NL",2550000,0.335917312661499,0.227390180878553,387,579844.96124031,856589.147286822,276744.186046512,1,20754000,3672292.72888552,7093940.6729679,49,3421647.94408238
"1403","Steve   Buechele","buechst01",1987,"TEX","AL",135000,0.305764411027569,0.182957393483709,399,24699.2481203008,41278.1954887218,16578.947368421,1,260000,43942.9860779115,85241.4166153227,75,41298.4305374112
"1404","Steve   Buechele","buechst01",1992,"PIT","NL",2600000,0.345565749235474,0.201834862385321,327,524770.642201835,898470.948012232,373700.305810397,5,20609167,2788606.50467778,8085885.32911065,96,5297278.82443287
"1405","Steve   Buechele","buechst01",1989,"TEX","AL",430000,0.295454545454545,0.242424242424242,528,104242.424242424,127045.454545455,22803.0303030303,1,6522281,1153709.8766473,2267802.95520177,83,1114093.07855447
"1406","Steve   Buechele","buechst01",1986,"TEX","AL",85000,0.308910891089109,0.213861386138614,505,18178.2178217822,26257.4257425743,8079.20792079208,1,4175619,827567.855194374,1461902.82244608,87,634334.967251708
"1407","Steve   Buechele","buechst01",1990,"TEX","AL",550000,0.303886925795053,0.240282685512367,283,132155.477031802,167137.809187279,34982.332155477,1,7677705,1450405.75222391,2747530.09762655,83,1297124.34540264
"1408","Steve   Buechele","buechst01",1988,"TEX","AL",180000,0.348877374784111,0.150259067357513,579,27046.6321243523,62797.9274611399,35751.2953367876,1,3372131,616254.200404905,1138066.72292445,70,521812.522519547
"1409","Damon   Buford","buforda01",1995,"NYN","NL",140000,0.358024691358025,0.191358024691358,162,26790.1234567901,50123.4567901235,23333.3333333333,1,12552445,2048429.38118478,4781864.88690431,69,2733435.50571953
"1410","Damon   Buford","buforda01",1998,"BOS","AL",460000,0.359504132231405,0.198347107438017,242,91239.6694214876,165371.900826446,74132.2314049587,1,23245000,4475229.19296958,8791406.01914871,92,4316176.82617913
"1411","Damon   Buford","buforda01",2000,"CHN","NL",1100000,0.331531531531532,0.228828828828829,555,251711.711711712,364684.684684685,112972.972972973,1,35412500,6712187.78797169,13610218.285271,65,6898030.49729928
"1412","Damon   Buford","buforda01",1996,"TEX","AL",165000,0.354037267080745,0.229813664596273,161,37919.2546583851,58416.149068323,20496.8944099379,1,24187347,3793290.55394771,9178684.45368055,90,5385393.89973283
"1413","Damon   Buford","buforda01",1997,"TEX","AL",225000,0.291770573566085,0.226932668329177,401,51059.8503740648,65648.3790523691,14588.5286783042,1,28950698,5330553.76057288,10544562.4082935,77,5214008.64772062
"1414","Damon   Buford","buforda01",1999,"BOS","AL",1100000,0.303405572755418,0.244582043343653,323,269040.247678019,333746.13003096,64705.8823529412,1,29952500,4950124.64311107,10863340.8610213,94,5913216.2179102
"1415","Jay   Buhner","buhneja01",1990,"SEA","AL",180000,0.365591397849462,0.301075268817204,186,54193.5483870968,65806.4516129032,11612.9032258065,1,7242167,1008680.87956517,2462001.96691593,77,1453321.08735077
"1416","Jay   Buhner","buhneja01",1991,"SEA","AL",247500,0.352320675105485,0.267932489451477,474,66313.2911392405,87199.3670886076,20886.0759493671,1,9956333,1399822.86982873,3356650.75581238,83,1956827.88598365
"1417","Jay   Buhner","buhneja01",1999,"SEA","AL",4816804,0.396501457725948,0.309037900874636,343,1488574.99708455,1909869.80758017,421294.810495627,5,33509836,6731522.20798531,12647877.4845009,79,5916355.27651555
"1418","Jay   Buhner","buhneja01",1992,"SEA","AL",1445000,0.347619047619048,0.250793650793651,630,362396.825396825,502309.523809524,139912.698412698,1,15900333,2158464.83709041,5451072.53169611,64,3292607.6946057
"1419","Jay   Buhner","buhneja01",1994,"SEA","AL",4350000,0.409610983981693,0.160183066361556,437,696796.338672769,1781807.78032037,1085011.4416476,2,16770167,2583881.4902965,6617252.26519159,49,4033370.77489509
"1420","Jay   Buhner","buhneja01",1996,"SEA","AL",5641667,0.388392857142857,0.25297619047619,672,1427207.42559524,2191183.16517857,763975.739583333,5,21907001,4096920.07501603,8839387.22004977,85,4742467.14503374
"1421","Jay   Buhner","buhneja01",1995,"SEA","AL",4066666,0.362132352941176,0.248161764705882,544,1009191.01102941,1472671.32720588,463480.316176471,5,20073811,3663380.08222101,7852335.17181969,79,4188955.08959868
"1422","Jay   Buhner","buhneja01",1998,"SEA","AL",5367702,0.350877192982456,0.256140350877193,285,1374885.07368421,1883404.21052632,508519.136842105,5,28648869,5442957.68939887,10603976.3568043,76,5161018.66740541
"1423","Jay   Buhner","buhneja01",1989,"SEA","AL",80000,0.345132743362832,0.243362831858407,226,19469.0265486726,27610.6194690265,8141.59292035398,1,5369000,812956.33908025,1905493.8382547,73,1092537.49917445
"1424","Jay   Buhner","buhneja01",1997,"SEA","AL",4827962,0.387724550898204,0.296407185628743,668,1431042.62874252,1871919.39820359,440876.769461078,5,22510994,4601138.65072942,8952232.13882187,90,4351093.48809245
"1425","Jay   Buhner","buhneja01",2000,"SEA","AL",1450000,0.37037037037037,0.25,432,362500,537037.037037037,174537.037037037,1,32492500,6118449.15150397,12477244.3103146,91,6358795.15881059
"1426","Jay   Buhner","buhneja01",1993,"SEA","AL",2772500,0.400584795321637,0.228070175438596,684,632324.561403509,1110621.34502924,478296.783625731,5,18733333,2918095.17071927,6972843.23267989,82,4054748.06196062
"1427","Scott   Bullett","bullesc01",1996,"CHN","NL",160000,0.261363636363636,0.318181818181818,176,50909.0909090909,41818.1818181818,-9090.9090909091,1,19660500,3428379.96693938,7051976.18460137,76,3623596.21766199
"1428","Scott   Bullett","bullesc01",1995,"CHN","NL",115000,0.339393939393939,0.206060606060606,165,23696.9696969697,39030.303030303,15333.3333333333,1,16484000,2651672.31440999,5943251.98438147,73,3291579.66997148
"1429","Al   Bumbry","bumbral01",1985,"SDN","NL",160000,0.254901960784314,0.127450980392157,102,20392.1568627451,40784.3137254902,20392.1568627451,1,5412000,774602.6425125,1894653.5535492,83,1120050.9110367
"1430","Chris   Burke","burkech01",2005,"HOU","NL",316000,0.317142857142857,0.197142857142857,350,62297.1428571429,100217.142857143,37920,1,40417000,7017612.83762967,15561420.1450684,89,8543807.30743871
"1431","Chris   Burke","burkech01",2006,"HOU","NL",362500,0.352078239608802,0.202933985330073,409,73563.5696821516,127628.361858191,54064.7921760391,1,32777500,6057526.48421138,12777490.235792,82,6719963.7515806
"1432","Chris   Burke","burkech01",2007,"HOU","NL",415000,0.308988764044944,0.174157303370787,356,72275.2808988764,128230.337078652,55955.0561797753,1,50297000,8728603.01528628,18079597.5266416,73,9350994.51135533
"1433","Chris   Burke","burkech01",2008,"ARI","NL",955000,0.351219512195122,0.170731707317073,205,163048.780487805,335414.634146341,172365.853658537,1,24595166,4716793.33716633,8132298.49285821,82,3415505.15569188
"1434","Jamie   Burke","burkeja02",2007,"SEA","AL",380000,0.362903225806452,0.153225806451613,124,58225.8064516129,137903.225806452,79677.4193548387,1,70785833,12189386.842927,24715500.9938671,88,12526114.1509401
"1435","Ellis   Burks","burksel01",1994,"COL","NL",2333333,0.398809523809524,0.25,168,583333.25,930555.422619048,347222.172619048,1,16840833,3422219.24555642,6094910.09174672,53,2672690.8461903
"1436","Ellis   Burks","burksel01",1998,"COL","NL",4900000,0.367245657568238,0.223325062034739,403,1094292.80397022,1799503.72208437,705210.918114144,5,30769667,5197118.50108153,11694076.2694381,77,6496957.76835658
"1437","Ellis   Burks","burksel01",1999,"SFN","NL",4500000,0.40552016985138,0.205944798301486,471,926751.592356688,1824840.76433121,898089.171974522,5,30809057,5530691.16317718,11888812.2246053,86,6358121.06142812
"1438","Ellis   Burks","burksel01",1992,"BOS","AL",2300000,0.339622641509434,0.2,265,460000,781132.075471698,321132.075471698,1,20273000,3455980.48631177,6888155.38381913,73,3432174.89750736
"1439","Ellis   Burks","burksel01",1989,"BOS","AL",275000,0.376681614349776,0.134529147982063,446,36995.5156950673,103587.443946188,66591.9282511211,1,10067748,1481387.37095013,3598263.10657048,83,2116875.73562036
"1440","Ellis   Burks","burksel01",1990,"BOS","AL",475000,0.356143079315708,0.15552099533437,643,73872.4727838258,169167.962674961,95295.4898911353,1,8730000,1206044.98657149,3152943.18450761,88,1946898.19793612
"1441","Ellis   Burks","burksel01",1993,"CHA","AL",2050000,0.368237347294939,0.18848167539267,573,386387.434554974,754886.561954625,368499.127399651,5,25225833,4030274.88994603,8502055.76545748,94,4471780.87551145
